,turn,assassin,algorithm,data,seed,cb,ci
1415,5,0,1,AI_dataset\wup_sim_mat.npz,2055405236,0.8200000000000001,0.004
1416,4,0,1,AI_dataset\wup_sim_mat.npz,231872003,0.8200000000000001,0.004
1417,6,0,1,AI_dataset\wup_sim_mat.npz,233760283,0.8200000000000001,0.004
1418,6,0,1,AI_dataset\wup_sim_mat.npz,1130850212,0.8200000000000001,0.004
1419,5,0,1,AI_dataset\wup_sim_mat.npz,333423813,0.8200000000000001,0.004
1420,5,0,1,AI_dataset\wup_sim_mat.npz,1982344195,0.8200000000000001,0.004
1421,5,0,1,AI_dataset\wup_sim_mat.npz,1830143886,0.8200000000000001,0.004
1422,5,0,1,AI_dataset\wup_sim_mat.npz,155096627,0.8200000000000001,0.004
1423,8,0,1,AI_dataset\wup_sim_mat.npz,1016797524,0.8200000000000001,0.004
1424,6,0,1,AI_dataset\wup_sim_mat.npz,1769986019,0.8200000000000001,0.004
1425,4,1,1,AI_dataset\wup_sim_mat.npz,238922116,0.8200000000000001,0.004
1426,3,1,1,AI_dataset\wup_sim_mat.npz,1614316044,0.8200000000000001,0.004
1427,5,1,1,AI_dataset\wup_sim_mat.npz,736948582,0.8200000000000001,0.004
1428,3,0,1,AI_dataset\wup_sim_mat.npz,507888607,0.8200000000000001,0.004
1429,5,0,1,AI_dataset\wup_sim_mat.npz,878427418,0.8200000000000001,0.004
1430,5,0,1,AI_dataset\wup_sim_mat.npz,1355625463,0.8200000000000001,0.004
1431,4,0,1,AI_dataset\wup_sim_mat.npz,1556239959,0.8200000000000001,0.004
1432,5,1,1,AI_dataset\wup_sim_mat.npz,1150815332,0.8200000000000001,0.004
1433,4,0,1,AI_dataset\wup_sim_mat.npz,1430297212,0.8200000000000001,0.004
1434,6,0,1,AI_dataset\wup_sim_mat.npz,758589409,0.8200000000000001,0.004
1435,2,1,1,AI_dataset\wup_sim_mat.npz,1904640645,0.8200000000000001,0.004
1436,6,1,1,AI_dataset\wup_sim_mat.npz,969437725,0.8200000000000001,0.004
1437,3,1,1,AI_dataset\wup_sim_mat.npz,451886063,0.8200000000000001,0.004
1438,4,0,1,AI_dataset\wup_sim_mat.npz,2139802173,0.8200000000000001,0.004
1439,5,0,1,AI_dataset\wup_sim_mat.npz,705582344,0.8200000000000001,0.004
1440,7,0,1,AI_dataset\wup_sim_mat.npz,1632436846,0.8200000000000001,0.004
1441,4,1,1,AI_dataset\wup_sim_mat.npz,2141207134,0.8200000000000001,0.004
1442,6,0,1,AI_dataset\wup_sim_mat.npz,1097799373,0.8200000000000001,0.004
1443,3,0,1,AI_dataset\wup_sim_mat.npz,775363239,0.8200000000000001,0.004
1444,6,0,1,AI_dataset\wup_sim_mat.npz,409253677,0.8200000000000001,0.004
1445,4,0,1,AI_dataset\wup_sim_mat.npz,1283367613,0.8200000000000001,0.004
1446,7,0,1,AI_dataset\wup_sim_mat.npz,1532135717,0.8200000000000001,0.004
1447,5,0,1,AI_dataset\wup_sim_mat.npz,712825958,0.8200000000000001,0.004
1448,4,1,1,AI_dataset\wup_sim_mat.npz,800942480,0.8200000000000001,0.004
1449,6,0,1,AI_dataset\wup_sim_mat.npz,1088640420,0.8200000000000001,0.004
1450,4,0,1,AI_dataset\wup_sim_mat.npz,1538431233,0.8200000000000001,0.004
1451,5,1,1,AI_dataset\wup_sim_mat.npz,136528092,0.8200000000000001,0.004
1452,3,1,1,AI_dataset\wup_sim_mat.npz,1400503354,0.8200000000000001,0.004
1453,6,0,1,AI_dataset\wup_sim_mat.npz,1650611845,0.8200000000000001,0.004
1454,5,0,1,AI_dataset\wup_sim_mat.npz,1740998370,0.8200000000000001,0.004
1455,4,0,1,AI_dataset\wup_sim_mat.npz,1764071187,0.8200000000000001,0.004
1456,7,0,1,AI_dataset\wup_sim_mat.npz,1078803046,0.8200000000000001,0.004
1457,4,0,1,AI_dataset\wup_sim_mat.npz,1967073755,0.8200000000000001,0.004
1458,6,1,1,AI_dataset\wup_sim_mat.npz,1600643225,0.8200000000000001,0.004
1459,7,1,1,AI_dataset\wup_sim_mat.npz,404726215,0.8200000000000001,0.004
1460,4,0,1,AI_dataset\wup_sim_mat.npz,1865236308,0.8200000000000001,0.004
1461,6,0,1,AI_dataset\wup_sim_mat.npz,1230070776,0.8200000000000001,0.004
1462,2,1,1,AI_dataset\wup_sim_mat.npz,305601157,0.8200000000000001,0.004
1463,2,1,1,AI_dataset\wup_sim_mat.npz,175956490,0.8200000000000001,0.004
1464,2,1,1,AI_dataset\wup_sim_mat.npz,2061913144,0.8200000000000001,0.004
1465,5,0,1,AI_dataset\wup_sim_mat.npz,1720097726,0.8200000000000001,0.004
1466,6,0,1,AI_dataset\wup_sim_mat.npz,320833972,0.8200000000000001,0.004
1467,4,0,1,AI_dataset\wup_sim_mat.npz,916290066,0.8200000000000001,0.004
1468,2,1,1,AI_dataset\wup_sim_mat.npz,238832035,0.8200000000000001,0.004
1469,7,0,1,AI_dataset\wup_sim_mat.npz,676410673,0.8200000000000001,0.004
1470,5,0,1,AI_dataset\wup_sim_mat.npz,351452732,0.8200000000000001,0.004
1471,7,0,1,AI_dataset\wup_sim_mat.npz,969426297,0.8200000000000001,0.004
1472,7,0,1,AI_dataset\wup_sim_mat.npz,712793384,0.8200000000000001,0.004
1473,5,0,1,AI_dataset\wup_sim_mat.npz,237034194,0.8200000000000001,0.004
1474,6,0,1,AI_dataset\wup_sim_mat.npz,1062517349,0.8200000000000001,0.004
1475,4,0,1,AI_dataset\wup_sim_mat.npz,1423437966,0.8200000000000001,0.004
1476,5,0,1,AI_dataset\wup_sim_mat.npz,1022195236,0.8200000000000001,0.004
1477,6,0,1,AI_dataset\wup_sim_mat.npz,1646262174,0.8200000000000001,0.004
1478,5,0,1,AI_dataset\wup_sim_mat.npz,1026683402,0.8200000000000001,0.004
1479,6,0,1,AI_dataset\wup_sim_mat.npz,2061031886,0.8200000000000001,0.004
1480,4,1,1,AI_dataset\wup_sim_mat.npz,290829504,0.8200000000000001,0.004
1481,4,1,1,AI_dataset\wup_sim_mat.npz,106818500,0.8200000000000001,0.004
1482,5,0,1,AI_dataset\wup_sim_mat.npz,851573124,0.8200000000000001,0.004
1483,5,0,1,AI_dataset\wup_sim_mat.npz,943988437,0.8200000000000001,0.004
1484,9,0,1,AI_dataset\wup_sim_mat.npz,1754670034,0.8200000000000001,0.004
1485,5,0,1,AI_dataset\wup_sim_mat.npz,459086351,0.8200000000000001,0.004
1486,6,0,1,AI_dataset\wup_sim_mat.npz,1838465015,0.8200000000000001,0.004
1487,5,0,1,AI_dataset\wup_sim_mat.npz,1459443395,0.8200000000000001,0.004
1488,5,0,1,AI_dataset\wup_sim_mat.npz,352791198,0.8200000000000001,0.004
1489,6,0,1,AI_dataset\wup_sim_mat.npz,1035742282,0.8200000000000001,0.004
1490,2,1,1,AI_dataset\wup_sim_mat.npz,1055568612,0.8200000000000001,0.004
1491,5,0,1,AI_dataset\wup_sim_mat.npz,1085044329,0.8200000000000001,0.004
1492,5,0,1,AI_dataset\wup_sim_mat.npz,1579941028,0.8200000000000001,0.004
1493,2,1,1,AI_dataset\wup_sim_mat.npz,903279675,0.8200000000000001,0.004
1494,4,0,1,AI_dataset\wup_sim_mat.npz,1642606361,0.8200000000000001,0.004
1495,4,0,1,AI_dataset\wup_sim_mat.npz,1011848855,0.8200000000000001,0.004
1496,3,0,1,AI_dataset\wup_sim_mat.npz,1262518007,0.8200000000000001,0.004
1497,3,0,1,AI_dataset\wup_sim_mat.npz,967822800,0.8200000000000001,0.004
1498,3,1,1,AI_dataset\wup_sim_mat.npz,1564938191,0.8200000000000001,0.004
1499,6,0,1,AI_dataset\wup_sim_mat.npz,2050123959,0.8200000000000001,0.004
1500,7,0,1,AI_dataset\wup_sim_mat.npz,976493170,0.8200000000000001,0.005
1501,2,1,1,AI_dataset\wup_sim_mat.npz,1898010485,0.8200000000000001,0.005
1502,4,0,1,AI_dataset\wup_sim_mat.npz,903915198,0.8200000000000001,0.005
1503,4,0,1,AI_dataset\wup_sim_mat.npz,154761663,0.8200000000000001,0.005
1504,6,0,1,AI_dataset\wup_sim_mat.npz,2083664959,0.8200000000000001,0.005
1505,5,0,1,AI_dataset\wup_sim_mat.npz,743724488,0.8200000000000001,0.005
1506,4,1,1,AI_dataset\wup_sim_mat.npz,1189909554,0.8200000000000001,0.005
1507,4,0,1,AI_dataset\wup_sim_mat.npz,1553310154,0.8200000000000001,0.005
1508,5,0,1,AI_dataset\wup_sim_mat.npz,650694728,0.8200000000000001,0.005
1509,4,0,1,AI_dataset\wup_sim_mat.npz,1874798004,0.8200000000000001,0.005
1510,6,0,1,AI_dataset\wup_sim_mat.npz,1839367726,0.8200000000000001,0.005
1511,5,0,1,AI_dataset\wup_sim_mat.npz,224504061,0.8200000000000001,0.005
1512,7,1,1,AI_dataset\wup_sim_mat.npz,1668885673,0.8200000000000001,0.005
1513,6,0,1,AI_dataset\wup_sim_mat.npz,592020510,0.8200000000000001,0.005
1514,6,1,1,AI_dataset\wup_sim_mat.npz,639431775,0.8200000000000001,0.005
1515,5,0,1,AI_dataset\wup_sim_mat.npz,2055405236,0.8200000000000001,0.005
1516,5,0,1,AI_dataset\wup_sim_mat.npz,231872003,0.8200000000000001,0.005
1517,6,0,1,AI_dataset\wup_sim_mat.npz,233760283,0.8200000000000001,0.005
1518,7,0,1,AI_dataset\wup_sim_mat.npz,1130850212,0.8200000000000001,0.005
1519,6,0,1,AI_dataset\wup_sim_mat.npz,333423813,0.8200000000000001,0.005
1520,5,0,1,AI_dataset\wup_sim_mat.npz,1982344195,0.8200000000000001,0.005
1521,6,0,1,AI_dataset\wup_sim_mat.npz,1830143886,0.8200000000000001,0.005
1522,5,0,1,AI_dataset\wup_sim_mat.npz,155096627,0.8200000000000001,0.005
1523,8,0,1,AI_dataset\wup_sim_mat.npz,1016797524,0.8200000000000001,0.005
1524,6,0,1,AI_dataset\wup_sim_mat.npz,1769986019,0.8200000000000001,0.005
1525,5,0,1,AI_dataset\wup_sim_mat.npz,238922116,0.8200000000000001,0.005
1526,2,1,1,AI_dataset\wup_sim_mat.npz,1614316044,0.8200000000000001,0.005
1527,5,1,1,AI_dataset\wup_sim_mat.npz,736948582,0.8200000000000001,0.005
1528,3,0,1,AI_dataset\wup_sim_mat.npz,507888607,0.8200000000000001,0.005
1529,5,0,1,AI_dataset\wup_sim_mat.npz,878427418,0.8200000000000001,0.005
1530,5,1,1,AI_dataset\wup_sim_mat.npz,1355625463,0.8200000000000001,0.005
1531,4,0,1,AI_dataset\wup_sim_mat.npz,1556239959,0.8200000000000001,0.005
1532,6,1,1,AI_dataset\wup_sim_mat.npz,1150815332,0.8200000000000001,0.005
1533,4,0,1,AI_dataset\wup_sim_mat.npz,1430297212,0.8200000000000001,0.005
1534,6,0,1,AI_dataset\wup_sim_mat.npz,758589409,0.8200000000000001,0.005
1535,5,0,1,AI_dataset\wup_sim_mat.npz,1904640645,0.8200000000000001,0.005
1536,6,0,1,AI_dataset\wup_sim_mat.npz,969437725,0.8200000000000001,0.005
1537,2,1,1,AI_dataset\wup_sim_mat.npz,451886063,0.8200000000000001,0.005
1538,4,1,1,AI_dataset\wup_sim_mat.npz,2139802173,0.8200000000000001,0.005
1539,7,0,1,AI_dataset\wup_sim_mat.npz,705582344,0.8200000000000001,0.005
1540,7,0,1,AI_dataset\wup_sim_mat.npz,1632436846,0.8200000000000001,0.005
1541,6,0,1,AI_dataset\wup_sim_mat.npz,2141207134,0.8200000000000001,0.005
1542,5,0,1,AI_dataset\wup_sim_mat.npz,1097799373,0.8200000000000001,0.005
1543,3,0,1,AI_dataset\wup_sim_mat.npz,775363239,0.8200000000000001,0.005
1544,6,0,1,AI_dataset\wup_sim_mat.npz,409253677,0.8200000000000001,0.005
1545,5,0,1,AI_dataset\wup_sim_mat.npz,1283367613,0.8200000000000001,0.005
1546,7,0,1,AI_dataset\wup_sim_mat.npz,1532135717,0.8200000000000001,0.005
1547,3,1,1,AI_dataset\wup_sim_mat.npz,712825958,0.8200000000000001,0.005
1548,5,0,1,AI_dataset\wup_sim_mat.npz,800942480,0.8200000000000001,0.005
1549,6,0,1,AI_dataset\wup_sim_mat.npz,1088640420,0.8200000000000001,0.005
1550,5,0,1,AI_dataset\wup_sim_mat.npz,1538431233,0.8200000000000001,0.005
1551,5,1,1,AI_dataset\wup_sim_mat.npz,136528092,0.8200000000000001,0.005
1552,3,1,1,AI_dataset\wup_sim_mat.npz,1400503354,0.8200000000000001,0.005
1553,5,0,1,AI_dataset\wup_sim_mat.npz,1650611845,0.8200000000000001,0.005
1554,5,0,1,AI_dataset\wup_sim_mat.npz,1740998370,0.8200000000000001,0.005
1555,5,0,1,AI_dataset\wup_sim_mat.npz,1764071187,0.8200000000000001,0.005
1556,3,0,1,AI_dataset\wup_sim_mat.npz,1078803046,0.8200000000000001,0.005
1557,5,0,1,AI_dataset\wup_sim_mat.npz,1967073755,0.8200000000000001,0.005
1558,7,1,1,AI_dataset\wup_sim_mat.npz,1600643225,0.8200000000000001,0.005
1559,5,0,1,AI_dataset\wup_sim_mat.npz,404726215,0.8200000000000001,0.005
1560,5,1,1,AI_dataset\wup_sim_mat.npz,1865236308,0.8200000000000001,0.005
1561,1,1,1,AI_dataset\wup_sim_mat.npz,1230070776,0.8200000000000001,0.005
1562,5,0,1,AI_dataset\wup_sim_mat.npz,305601157,0.8200000000000001,0.005
1563,4,0,1,AI_dataset\wup_sim_mat.npz,175956490,0.8200000000000001,0.005
1564,5,0,1,AI_dataset\wup_sim_mat.npz,2061913144,0.8200000000000001,0.005
1565,4,0,1,AI_dataset\wup_sim_mat.npz,1720097726,0.8200000000000001,0.005
1566,4,0,1,AI_dataset\wup_sim_mat.npz,320833972,0.8200000000000001,0.005
1567,3,0,1,AI_dataset\wup_sim_mat.npz,916290066,0.8200000000000001,0.005
1568,4,0,1,AI_dataset\wup_sim_mat.npz,238832035,0.8200000000000001,0.005
1569,6,0,1,AI_dataset\wup_sim_mat.npz,676410673,0.8200000000000001,0.005
1570,4,1,1,AI_dataset\wup_sim_mat.npz,351452732,0.8200000000000001,0.005
1571,6,0,1,AI_dataset\wup_sim_mat.npz,969426297,0.8200000000000001,0.005
1572,4,0,1,AI_dataset\wup_sim_mat.npz,712793384,0.8200000000000001,0.005
1573,4,0,1,AI_dataset\wup_sim_mat.npz,237034194,0.8200000000000001,0.005
1574,7,0,1,AI_dataset\wup_sim_mat.npz,1062517349,0.8200000000000001,0.005
1575,4,0,1,AI_dataset\wup_sim_mat.npz,1423437966,0.8200000000000001,0.005
1576,6,0,1,AI_dataset\wup_sim_mat.npz,1022195236,0.8200000000000001,0.005
1577,4,1,1,AI_dataset\wup_sim_mat.npz,1646262174,0.8200000000000001,0.005
1578,5,0,1,AI_dataset\wup_sim_mat.npz,1026683402,0.8200000000000001,0.005
1579,5,0,1,AI_dataset\wup_sim_mat.npz,2061031886,0.8200000000000001,0.005
1580,5,1,1,AI_dataset\wup_sim_mat.npz,290829504,0.8200000000000001,0.005
1581,5,0,1,AI_dataset\wup_sim_mat.npz,106818500,0.8200000000000001,0.005
1582,6,0,1,AI_dataset\wup_sim_mat.npz,851573124,0.8200000000000001,0.005
1583,7,0,1,AI_dataset\wup_sim_mat.npz,943988437,0.8200000000000001,0.005
1584,6,0,1,AI_dataset\wup_sim_mat.npz,1754670034,0.8200000000000001,0.005
1585,4,1,1,AI_dataset\wup_sim_mat.npz,459086351,0.8200000000000001,0.005
1586,7,1,1,AI_dataset\wup_sim_mat.npz,1838465015,0.8200000000000001,0.005
1587,4,1,1,AI_dataset\wup_sim_mat.npz,1459443395,0.8200000000000001,0.005
1588,6,1,1,AI_dataset\wup_sim_mat.npz,352791198,0.8200000000000001,0.005
1589,5,0,1,AI_dataset\wup_sim_mat.npz,1035742282,0.8200000000000001,0.005
1590,5,0,1,AI_dataset\wup_sim_mat.npz,1055568612,0.8200000000000001,0.005
1591,3,1,1,AI_dataset\wup_sim_mat.npz,1085044329,0.8200000000000001,0.005
1592,5,0,1,AI_dataset\wup_sim_mat.npz,1579941028,0.8200000000000001,0.005
1593,4,1,1,AI_dataset\wup_sim_mat.npz,903279675,0.8200000000000001,0.005
1594,7,0,1,AI_dataset\wup_sim_mat.npz,1642606361,0.8200000000000001,0.005
1595,5,0,1,AI_dataset\wup_sim_mat.npz,1011848855,0.8200000000000001,0.005
1596,3,0,1,AI_dataset\wup_sim_mat.npz,1262518007,0.8200000000000001,0.005
1597,4,0,1,AI_dataset\wup_sim_mat.npz,967822800,0.8200000000000001,0.005
1598,4,0,1,AI_dataset\wup_sim_mat.npz,1564938191,0.8200000000000001,0.005
1599,6,0,1,AI_dataset\wup_sim_mat.npz,2050123959,0.8200000000000001,0.005
1600,6,0,1,AI_dataset\wup_sim_mat.npz,976493170,0.8200000000000001,0.006
1601,2,1,1,AI_dataset\wup_sim_mat.npz,1898010485,0.8200000000000001,0.006
1602,6,0,1,AI_dataset\wup_sim_mat.npz,903915198,0.8200000000000001,0.006
1603,3,0,1,AI_dataset\wup_sim_mat.npz,154761663,0.8200000000000001,0.006
1604,4,0,1,AI_dataset\wup_sim_mat.npz,2083664959,0.8200000000000001,0.006
1605,4,0,1,AI_dataset\wup_sim_mat.npz,743724488,0.8200000000000001,0.006
1606,7,1,1,AI_dataset\wup_sim_mat.npz,1189909554,0.8200000000000001,0.006
1607,4,0,1,AI_dataset\wup_sim_mat.npz,1553310154,0.8200000000000001,0.006
1608,6,0,1,AI_dataset\wup_sim_mat.npz,650694728,0.8200000000000001,0.006
1609,5,0,1,AI_dataset\wup_sim_mat.npz,1874798004,0.8200000000000001,0.006
1610,4,1,1,AI_dataset\wup_sim_mat.npz,1839367726,0.8200000000000001,0.006
1611,5,1,1,AI_dataset\wup_sim_mat.npz,224504061,0.8200000000000001,0.006
1612,7,1,1,AI_dataset\wup_sim_mat.npz,1668885673,0.8200000000000001,0.006
1613,7,0,1,AI_dataset\wup_sim_mat.npz,592020510,0.8200000000000001,0.006
1614,6,1,1,AI_dataset\wup_sim_mat.npz,639431775,0.8200000000000001,0.006
1615,5,0,1,AI_dataset\wup_sim_mat.npz,2055405236,0.8200000000000001,0.006
1616,5,0,1,AI_dataset\wup_sim_mat.npz,231872003,0.8200000000000001,0.006
1617,7,0,1,AI_dataset\wup_sim_mat.npz,233760283,0.8200000000000001,0.006
1618,2,1,1,AI_dataset\wup_sim_mat.npz,1130850212,0.8200000000000001,0.006
1619,5,0,1,AI_dataset\wup_sim_mat.npz,333423813,0.8200000000000001,0.006
1620,6,0,1,AI_dataset\wup_sim_mat.npz,1982344195,0.8200000000000001,0.006
1621,3,0,1,AI_dataset\wup_sim_mat.npz,1830143886,0.8200000000000001,0.006
1622,5,0,1,AI_dataset\wup_sim_mat.npz,155096627,0.8200000000000001,0.006
1623,8,0,1,AI_dataset\wup_sim_mat.npz,1016797524,0.8200000000000001,0.006
1624,7,0,1,AI_dataset\wup_sim_mat.npz,1769986019,0.8200000000000001,0.006
1625,4,0,1,AI_dataset\wup_sim_mat.npz,238922116,0.8200000000000001,0.006
1626,3,1,1,AI_dataset\wup_sim_mat.npz,1614316044,0.8200000000000001,0.006
1627,5,1,1,AI_dataset\wup_sim_mat.npz,736948582,0.8200000000000001,0.006
1628,4,0,1,AI_dataset\wup_sim_mat.npz,507888607,0.8200000000000001,0.006
1629,5,0,1,AI_dataset\wup_sim_mat.npz,878427418,0.8200000000000001,0.006
1630,6,1,1,AI_dataset\wup_sim_mat.npz,1355625463,0.8200000000000001,0.006
1631,7,0,1,AI_dataset\wup_sim_mat.npz,1556239959,0.8200000000000001,0.006
1632,6,1,1,AI_dataset\wup_sim_mat.npz,1150815332,0.8200000000000001,0.006
1633,4,0,1,AI_dataset\wup_sim_mat.npz,1430297212,0.8200000000000001,0.006
1634,7,0,1,AI_dataset\wup_sim_mat.npz,758589409,0.8200000000000001,0.006
1635,5,0,1,AI_dataset\wup_sim_mat.npz,1904640645,0.8200000000000001,0.006
1636,7,1,1,AI_dataset\wup_sim_mat.npz,969437725,0.8200000000000001,0.006
1637,2,1,1,AI_dataset\wup_sim_mat.npz,451886063,0.8200000000000001,0.006
1638,7,0,1,AI_dataset\wup_sim_mat.npz,2139802173,0.8200000000000001,0.006
1639,4,0,1,AI_dataset\wup_sim_mat.npz,705582344,0.8200000000000001,0.006
1640,7,0,1,AI_dataset\wup_sim_mat.npz,1632436846,0.8200000000000001,0.006
1641,6,1,1,AI_dataset\wup_sim_mat.npz,2141207134,0.8200000000000001,0.006
1642,5,0,1,AI_dataset\wup_sim_mat.npz,1097799373,0.8200000000000001,0.006
1643,3,0,1,AI_dataset\wup_sim_mat.npz,775363239,0.8200000000000001,0.006
1644,6,0,1,AI_dataset\wup_sim_mat.npz,409253677,0.8200000000000001,0.006
1645,5,0,1,AI_dataset\wup_sim_mat.npz,1283367613,0.8200000000000001,0.006
1646,6,0,1,AI_dataset\wup_sim_mat.npz,1532135717,0.8200000000000001,0.006
1647,6,0,1,AI_dataset\wup_sim_mat.npz,712825958,0.8200000000000001,0.006
1648,5,0,1,AI_dataset\wup_sim_mat.npz,800942480,0.8200000000000001,0.006
1649,6,0,1,AI_dataset\wup_sim_mat.npz,1088640420,0.8200000000000001,0.006
1650,5,0,1,AI_dataset\wup_sim_mat.npz,1538431233,0.8200000000000001,0.006
1651,4,0,1,AI_dataset\wup_sim_mat.npz,136528092,0.8200000000000001,0.006
1652,4,1,1,AI_dataset\wup_sim_mat.npz,1400503354,0.8200000000000001,0.006
1653,4,1,1,AI_dataset\wup_sim_mat.npz,1650611845,0.8200000000000001,0.006
1654,5,0,1,AI_dataset\wup_sim_mat.npz,1740998370,0.8200000000000001,0.006
1655,7,0,1,AI_dataset\wup_sim_mat.npz,1764071187,0.8200000000000001,0.006
1656,5,0,1,AI_dataset\wup_sim_mat.npz,1078803046,0.8200000000000001,0.006
1657,4,0,1,AI_dataset\wup_sim_mat.npz,1967073755,0.8200000000000001,0.006
1658,7,0,1,AI_dataset\wup_sim_mat.npz,1600643225,0.8200000000000001,0.006
1659,5,0,1,AI_dataset\wup_sim_mat.npz,404726215,0.8200000000000001,0.006
1660,6,0,1,AI_dataset\wup_sim_mat.npz,1865236308,0.8200000000000001,0.006
1661,7,0,1,AI_dataset\wup_sim_mat.npz,1230070776,0.8200000000000001,0.006
1662,5,0,1,AI_dataset\wup_sim_mat.npz,305601157,0.8200000000000001,0.006
1663,3,0,1,AI_dataset\wup_sim_mat.npz,175956490,0.8200000000000001,0.006
1664,4,0,1,AI_dataset\wup_sim_mat.npz,2061913144,0.8200000000000001,0.006
1665,5,0,1,AI_dataset\wup_sim_mat.npz,1720097726,0.8200000000000001,0.006
1666,5,0,1,AI_dataset\wup_sim_mat.npz,320833972,0.8200000000000001,0.006
1667,4,0,1,AI_dataset\wup_sim_mat.npz,916290066,0.8200000000000001,0.006
1668,5,0,1,AI_dataset\wup_sim_mat.npz,238832035,0.8200000000000001,0.006
1669,6,0,1,AI_dataset\wup_sim_mat.npz,676410673,0.8200000000000001,0.006
1670,5,0,1,AI_dataset\wup_sim_mat.npz,351452732,0.8200000000000001,0.006
1671,6,0,1,AI_dataset\wup_sim_mat.npz,969426297,0.8200000000000001,0.006
1672,4,0,1,AI_dataset\wup_sim_mat.npz,712793384,0.8200000000000001,0.006
1673,3,1,1,AI_dataset\wup_sim_mat.npz,237034194,0.8200000000000001,0.006
1674,6,0,1,AI_dataset\wup_sim_mat.npz,1062517349,0.8200000000000001,0.006
1675,4,0,1,AI_dataset\wup_sim_mat.npz,1423437966,0.8200000000000001,0.006
1676,4,0,1,AI_dataset\wup_sim_mat.npz,1022195236,0.8200000000000001,0.006
1677,7,0,1,AI_dataset\wup_sim_mat.npz,1646262174,0.8200000000000001,0.006
1678,5,0,1,AI_dataset\wup_sim_mat.npz,1026683402,0.8200000000000001,0.006
1679,6,0,1,AI_dataset\wup_sim_mat.npz,2061031886,0.8200000000000001,0.006
1680,3,1,1,AI_dataset\wup_sim_mat.npz,290829504,0.8200000000000001,0.006
1681,6,0,1,AI_dataset\wup_sim_mat.npz,106818500,0.8200000000000001,0.006
1682,7,0,1,AI_dataset\wup_sim_mat.npz,851573124,0.8200000000000001,0.006
1683,5,0,1,AI_dataset\wup_sim_mat.npz,943988437,0.8200000000000001,0.006
1684,6,0,1,AI_dataset\wup_sim_mat.npz,1754670034,0.8200000000000001,0.006
1685,4,0,1,AI_dataset\wup_sim_mat.npz,459086351,0.8200000000000001,0.006
1686,5,0,1,AI_dataset\wup_sim_mat.npz,1838465015,0.8200000000000001,0.006
1687,5,0,1,AI_dataset\wup_sim_mat.npz,1459443395,0.8200000000000001,0.006
1688,5,1,1,AI_dataset\wup_sim_mat.npz,352791198,0.8200000000000001,0.006
1689,4,0,1,AI_dataset\wup_sim_mat.npz,1035742282,0.8200000000000001,0.006
1690,5,0,1,AI_dataset\wup_sim_mat.npz,1055568612,0.8200000000000001,0.006
1691,1,1,1,AI_dataset\wup_sim_mat.npz,1085044329,0.8200000000000001,0.006
1692,6,1,1,AI_dataset\wup_sim_mat.npz,1579941028,0.8200000000000001,0.006
1693,4,1,1,AI_dataset\wup_sim_mat.npz,903279675,0.8200000000000001,0.006
1694,4,0,1,AI_dataset\wup_sim_mat.npz,1642606361,0.8200000000000001,0.006
1695,4,0,1,AI_dataset\wup_sim_mat.npz,1011848855,0.8200000000000001,0.006
1696,4,0,1,AI_dataset\wup_sim_mat.npz,1262518007,0.8200000000000001,0.006
1697,5,0,1,AI_dataset\wup_sim_mat.npz,967822800,0.8200000000000001,0.006
1698,2,1,1,AI_dataset\wup_sim_mat.npz,1564938191,0.8200000000000001,0.006
1699,6,0,1,AI_dataset\wup_sim_mat.npz,2050123959,0.8200000000000001,0.006
1700,5,1,1,AI_dataset\wup_sim_mat.npz,976493170,0.8200000000000001,0.007
1701,4,0,1,AI_dataset\wup_sim_mat.npz,1898010485,0.8200000000000001,0.007
1702,5,0,1,AI_dataset\wup_sim_mat.npz,903915198,0.8200000000000001,0.007
1703,4,0,1,AI_dataset\wup_sim_mat.npz,154761663,0.8200000000000001,0.007
1704,7,0,1,AI_dataset\wup_sim_mat.npz,2083664959,0.8200000000000001,0.007
1705,3,0,1,AI_dataset\wup_sim_mat.npz,743724488,0.8200000000000001,0.007
1706,6,0,1,AI_dataset\wup_sim_mat.npz,1189909554,0.8200000000000001,0.007
1707,4,0,1,AI_dataset\wup_sim_mat.npz,1553310154,0.8200000000000001,0.007
1708,4,0,1,AI_dataset\wup_sim_mat.npz,650694728,0.8200000000000001,0.007
1709,6,0,1,AI_dataset\wup_sim_mat.npz,1874798004,0.8200000000000001,0.007
1710,6,0,1,AI_dataset\wup_sim_mat.npz,1839367726,0.8200000000000001,0.007
1711,6,0,1,AI_dataset\wup_sim_mat.npz,224504061,0.8200000000000001,0.007
1712,6,1,1,AI_dataset\wup_sim_mat.npz,1668885673,0.8200000000000001,0.007
1713,5,1,1,AI_dataset\wup_sim_mat.npz,592020510,0.8200000000000001,0.007
1714,6,1,1,AI_dataset\wup_sim_mat.npz,639431775,0.8200000000000001,0.007
1715,5,0,1,AI_dataset\wup_sim_mat.npz,2055405236,0.8200000000000001,0.007
1716,5,0,1,AI_dataset\wup_sim_mat.npz,231872003,0.8200000000000001,0.007
1717,7,0,1,AI_dataset\wup_sim_mat.npz,233760283,0.8200000000000001,0.007
1718,3,1,1,AI_dataset\wup_sim_mat.npz,1130850212,0.8200000000000001,0.007
1719,6,0,1,AI_dataset\wup_sim_mat.npz,333423813,0.8200000000000001,0.007
1720,6,0,1,AI_dataset\wup_sim_mat.npz,1982344195,0.8200000000000001,0.007
